GEO.id2,Majority,MAX,HC01_EST_VC01,HC01_EST_VC03,HC01_EST_VC04,HC01_EST_VC05,HC01_EST_VC10,HC01_EST_VC11,HC01_EST_VC12,HC01_EST_VC13,HC01_EST_VC14,HC01_EST_VC55
36047043400,Public transportation (excluding taxicab),64.8,1561,20.1,14.9,5.2,64.8,10.2,2.8,0,2.1,45.3
36047043500,Public transportation (excluding taxicab),65.2,2366,19.4,19.1,0.3,65.2,8.5,4.4,1.3,1.3,41.2
36047043600,Public transportation (excluding taxicab),56.4,2065,32.2,19.6,12.6,56.4,5.4,1.4,2.8,1.9,45.1
36047043700,Public transportation (excluding taxicab),70.6,3194,18.4,14.2,4.3,70.6,4.7,1,0.3,4.9,43.1
36047043800,Public transportation (excluding taxicab),52.9,1105,36.6,25.5,11,52.9,8,1.3,0,1.4,40
36047043900,Public transportation (excluding taxicab),74.3,1905,11.5,11,0.5,74.3,8.7,3.2,0.5,1.8,38.4
36047044000,Public transportation (excluding taxicab),47.6,1014,39.4,28.2,11.2,47.6,8,0.8,1,3.2,40.3
36047044100,Public transportation (excluding taxicab),65.8,2805,15.7,12,3.7,65.8,10.6,2.2,2.8,2.9,39.5
36047044200,"Car, truck, or van",42.9,1183,42.9,37.8,5.1,35.2,18.4,0,1.1,2.5,30.3
36047044300,Public transportation (excluding taxicab),71,2675,12.3,11.2,1.2,71,10.1,2.4,0,4.1,35.6
36047044400,"Car, truck, or van",55.5,1281,55.5,46.1,9.4,27.1,11.5,0,2.9,3,33.2
36047044500,Public transportation (excluding taxicab),71.5,2573,10.4,9.1,1.4,71.5,6,2.6,0.8,8.7,41.7
36047044600,Public transportation (excluding taxicab),61.3,892,27.9,17.6,10.3,61.3,8.3,1.2,0,1.2,45.4
36047044700,Public transportation (excluding taxicab),79.9,1325,7.3,4.9,2.4,79.9,6.1,2.7,0,3.9,38.6
36047044800,Public transportation (excluding taxicab),42,702,33.3,27.1,6.3,42,18.7,1.3,0,4.7,36.4
36047044900,Public transportation (excluding taxicab),69.1,1238,14.5,13,1.5,69.1,4.9,3.7,1.3,6.4,43.7
36047045000,"Car, truck, or van",45.5,176,45.5,38.6,6.8,23.9,26.1,0,0,4.5,31.3
36047045200,"Car, truck, or van",42.7,1053,42.7,29.9,12.8,30.5,15.6,3.9,0,7.3,32.2
36047045300,Public transportation (excluding taxicab),65.1,1344,12.8,6.9,5.9,65.1,8.5,3.6,3.5,6.5,37.6
36047045400,Public transportation (excluding taxicab),42.4,747,31.5,27.4,4,42.4,18.6,4.8,2.7,0,33.9
36047045600,Public transportation (excluding taxicab),50.7,819,40.4,29.9,10.5,50.7,4.8,1.8,0,2.3,41.4
36047045800,Public transportation (excluding taxicab),48.9,546,43.2,39.9,3.3,48.9,2.7,1.3,0,3.8,44.6
36047046000,Public transportation (excluding taxicab),43.4,1397,35.9,29.8,6,43.4,16.5,1.1,0,3.1,37.2
36047046201,Public transportation (excluding taxicab),52,802,33.2,21.9,11.2,52,11.3,0.4,2.1,1,41
36047046202,"Car, truck, or van",38.7,813,38.7,34.9,3.8,33.7,19.6,2,0,6,31.7
36047046400,"Car, truck, or van",43.7,884,43.7,29.1,14.6,30.3,20.1,0,0.5,5.4,31.5
36047046800,"Car, truck, or van",42.9,624,42.9,35.1,7.9,34.8,22,0,0,0.3,32.6
36047047000,"Car, truck, or van",46.6,820,46.6,33.4,13.2,30.1,16.8,0.7,0.5,5.2,31.4
36047047200,"Car, truck, or van",35.9,710,35.9,30.4,5.5,17.9,34.6,0,0,11.5,25.3
36047047400,Walked,38.3,833,29.3,23,6.2,22.1,38.3,0,0.7,9.6,25.5
36047047600,Walked,34.5,1156,34,26.4,7.6,27.3,34.5,0,0,4.2,28.5
36047047700,Public transportation (excluding taxicab),70.5,2897,11.3,9.6,1.7,70.5,5.3,4.1,1,7.7,36.5
36047047800,Public transportation (excluding taxicab),44.1,1443,17.6,11.7,5.9,44.1,29.8,2.5,0.7,5.3,38
36047048000,Public transportation (excluding taxicab),36.1,1434,29.8,20.7,9.1,36.1,34.1,0,0,0,33.6
36047048100,Public transportation (excluding taxicab),74.5,1849,13.8,11.4,2.4,74.5,6.1,1,0,4.5,35.9
36047048200,Public transportation (excluding taxicab),52,2206,27.4,25.8,1.6,52,14.9,2.9,0.6,2.2,39.3
36047048400,Public transportation (excluding taxicab),53.9,2089,28,24.8,3.2,53.9,12.7,1.8,2.9,0.7,38.5
36047048500,Public transportation (excluding taxicab),69.2,1955,9.3,7.1,2.1,69.2,9.3,4.3,1.4,6.5,34.8
36047048600,Public transportation (excluding taxicab),58.3,1435,24.9,21.5,3.3,58.3,7.9,3.9,1.5,3.6,42.1
36047048800,Public transportation (excluding taxicab),57.4,1572,23,21,2,57.4,14.5,0,0,5,37.4
36047048900,Public transportation (excluding taxicab),81.5,881,12.7,12.7,0,81.5,5.8,0,0,0,42.9
36047049000,Public transportation (excluding taxicab),67.2,2812,23.5,17.2,6.3,67.2,2.1,1,0,6.2,43.5
36047049100,Public transportation (excluding taxicab),70,2956,19,11.7,7.3,70,5.8,1.8,0.1,3.3,39.7
36047049200,Public transportation (excluding taxicab),49.8,1208,21.5,16.1,5.4,49.8,7.3,3,4.3,14.1,43.3
36047049300,Public transportation (excluding taxicab),74.6,3634,6.9,6.9,0,74.6,7.6,4.1,0,6.8,36.2
36047049400,Public transportation (excluding taxicab),59.8,2389,25.1,23.4,1.7,59.8,2.5,2.5,7,3.2,44.1
36047049500,Public transportation (excluding taxicab),71.1,1627,11.7,9,2.7,71.1,7,0,0.6,9.6,33.8
36047049600,Public transportation (excluding taxicab),74.3,2017,13,10.8,2.2,74.3,6.2,2.3,0,4.3,45.9
36047049700,Public transportation (excluding taxicab),69.2,2080,11,9.3,1.6,69.2,3.3,1.7,0.9,13.9,30.8
36047049800,Public transportation (excluding taxicab),70.3,2334,22.5,20.1,2.4,70.3,0.8,1.3,1.3,3.9,45.4
36047049900,Public transportation (excluding taxicab),71.2,1216,10.1,7.6,2.5,71.2,8.4,3.9,1.7,4.6,38.7
36047050000,Public transportation (excluding taxicab),67.8,1790,18,13.6,4.4,67.8,4.5,2,1,6.6,44.3
36047050100,Public transportation (excluding taxicab),69.2,2057,12.5,10.4,2.1,69.2,7.8,5.3,2.1,3,35.1
36047050202,Public transportation (excluding taxicab),69.2,1212,16.1,11.2,4.9,69.2,5,2.6,0,7,39.5
36047050300,Public transportation (excluding taxicab),78,1709,11.2,10.1,1.1,78,4.4,1.1,2.3,2.9,34.9
36047050400,Public transportation (excluding taxicab),71.9,2326,12.6,8.6,3.9,71.9,8.2,0,1,6.4,42.2
36047050500,Public transportation (excluding taxicab),76.9,1926,7.3,6.2,1,76.9,8.1,3.3,1,3.4,36
36047050600,Public transportation (excluding taxicab),66.6,2793,18.9,16.4,2.4,66.6,3.5,6.7,0,4.3,44.1
36047050700,Public transportation (excluding taxicab),36,633,17.1,11.7,5.4,36,34.6,2.4,1.4,8.5,31.2
36047050801,Public transportation (excluding taxicab),79.6,1839,10.7,10,0.7,79.6,4,1.9,1,2.7,45
36047050803,Public transportation (excluding taxicab),83.6,1253,2.6,2.6,0,83.6,4.2,2.6,1.1,6.1,40.4
36047050804,Public transportation (excluding taxicab),78.5,3370,10.9,9.1,1.8,78.5,5.5,0.9,0.4,3.7,43
36047050900,Walked,51.7,1007,21,14.9,6.1,20,51.7,0,0,7.3,23.1
36047051001,Public transportation (excluding taxicab),75.4,2257,9.5,8,1.5,75.4,7.8,1.3,2.5,3.5,50.7
36047051002,Public transportation (excluding taxicab),84.2,2299,8.3,6.4,1.9,84.2,3.1,1.3,0.6,2.5,48.4
36047051100,Public transportation (excluding taxicab),79.2,2129,10.6,7.7,2.9,79.2,2.6,3.4,1.7,2.4,42.3
36047051200,Public transportation (excluding taxicab),79.2,2648,7.9,6.2,1.7,79.2,5.8,0,1.7,5.4,46.6
36047051300,Public transportation (excluding taxicab),77.4,3568,5.8,5.8,0,77.4,9.1,1.1,0,6.6,32.5
36047051400,Public transportation (excluding taxicab),56.8,3523,24.1,20.2,3.9,56.8,6.8,3.2,2.3,6.8,39
36047051500,Public transportation (excluding taxicab),74.3,1458,8.8,8,0.8,74.3,5.3,3.5,0.5,7.7,36.7
36047051601,Public transportation (excluding taxicab),70.7,2620,20.6,17.7,2.9,70.7,2.4,3.5,0.7,2,40.7
36047051602,Public transportation (excluding taxicab),60.3,1890,22.2,16.7,5.5,60.3,6.2,0,3,8.3,42.7
36047051700,Public transportation (excluding taxicab),77.1,1724,5.9,3.4,2.5,77.1,7.1,5.3,0.4,4.1,28.4
36047051800,Public transportation (excluding taxicab),65.9,1788,19.6,18.1,1.5,65.9,5,0.5,0,8.9,44.4
36047051900,Public transportation (excluding taxicab),80.5,3867,5,4.2,0.9,80.5,4.2,2.3,1.3,6.6,30.4
36047052000,Public transportation (excluding taxicab),71.9,2094,14,10.1,3.9,71.9,5.1,2.9,2.1,4.1,43.9
36047052300,Public transportation (excluding taxicab),70.8,2881,8.6,8.3,0.3,70.8,9,3.3,0.9,7.4,33.5
36047052500,Public transportation (excluding taxicab),59.4,1251,14.5,11.7,2.8,59.4,15.7,3.3,0,7.1,29.5
36047052600,Public transportation (excluding taxicab),75.6,2493,10.5,9.1,1.4,75.6,7.7,1.7,0.1,4.4,45
36047052700,Public transportation (excluding taxicab),74.9,3152,5.2,4,1.2,74.9,7.6,3.7,0.6,8,33.9
36047052800,Public transportation (excluding taxicab),64.6,875,23.8,20.5,3.3,64.6,2.2,1.3,1.6,6.6,54.3
36047052900,Walked,49.2,1239,22.4,16.6,5.7,20.5,49.2,2.9,0.5,4.5,21.1
36047053000,Public transportation (excluding taxicab),50.8,1484,29.2,21.7,7.5,50.8,15.4,2.6,0,2,38.3
36047053100,Walked,49.5,2428,16,12.7,3.3,27.5,49.5,0,2.8,4.2,23.1
36047053200,Public transportation (excluding taxicab),56.7,1082,29.9,27.6,2.3,56.7,9.5,0,1.3,2.5,43.3
36047053300,Walked,54.9,1826,17.7,9.9,7.8,19.3,54.9,0,0,8.1,21.4
36047053400,Public transportation (excluding taxicab),42.6,1464,31.5,21.9,9.6,42.6,11.3,2.7,1.2,10.7,34.4
36047053500,Walked,56.9,1185,23.2,17.8,5.4,11.4,56.9,0,0,8.5,20.2
36047053700,Walked,57.5,810,27.4,20,7.4,12.8,57.5,0,0,2.2,20.1
36047053800,Public transportation (excluding taxicab),44.8,1787,38.7,32.6,6.1,44.8,11.8,0,0,4.8,39
36047053900,Walked,36.3,798,31.6,20.9,10.7,24.7,36.3,0,0,7.4,27.5
36047054200,Public transportation (excluding taxicab),58.4,1905,27.6,19.6,7.9,58.4,10.5,1.3,0,2.3,40.6
36047054300,Public transportation (excluding taxicab),46.7,255,20,18,2,46.7,3.5,10.6,1.6,17.6,36
36047054400,Public transportation (excluding taxicab),40.3,1381,36.9,29.9,7,40.3,18.1,2,0.7,2.1,34.8
36047054500,Walked,45.7,1943,20.9,12.9,8.1,27.7,45.7,1.8,1.1,2.7,25.1
36047054600,Public transportation (excluding taxicab),45.2,1867,36.3,26.7,9.6,45.2,15.3,0,0.5,2.7,37.9
36047054700,Public transportation (excluding taxicab),44.7,1893,18,13.7,4.2,44.7,21.1,9.5,0.9,5.8,32.3
36047054800,Public transportation (excluding taxicab),42,755,38.5,32.8,5.7,42,16.4,0,0.7,2.4,40.7
36047054900,Public transportation (excluding taxicab),56.8,2221,12.9,6.7,6.2,56.8,11.1,6.8,0.9,11.5,33.8
36047055000,Public transportation (excluding taxicab),61.4,1538,25.3,22.2,3.1,61.4,7,2.9,0.4,3,53.3
36047055100,Public transportation (excluding taxicab),67.8,2993,14.4,11.9,2.6,67.8,5.2,5.6,0.5,6.4,35.6
36047055200,Public transportation (excluding taxicab),65,1568,25.7,23.7,2,65,4.3,0,0.6,4.5,47.1
36047055300,Public transportation (excluding taxicab),72.1,1918,5.1,4.5,0.6,72.1,6.8,3.6,2.2,10.2,32.5
36047055400,Public transportation (excluding taxicab),57.2,2046,20.3,17.9,2.4,57.2,8,1.2,5.5,7.9,44.9
36047055500,Public transportation (excluding taxicab),74.1,4489,9.3,7.9,1.4,74.1,3.1,3.1,1.4,9,37.8
36047055600,Public transportation (excluding taxicab),45.8,1582,36.7,30.5,6.1,45.8,5.9,1.8,3.2,6.7,41.2
36047055700,Public transportation (excluding taxicab),65.4,1510,13.4,12.8,0.6,65.4,8.8,3.1,1.9,7.4,37.2
36047055800,Public transportation (excluding taxicab),44.4,995,34.7,28,6.6,44.4,18.1,0,0,2.8,34.1
36047056000,Public transportation (excluding taxicab),46.9,1456,39.4,32.8,6.5,46.9,5.8,0.5,3,4.5,46
36047056100,Public transportation (excluding taxicab),70.5,2203,9.7,8.8,0.9,70.5,7.8,6.4,2.2,3.4,38
36047056200,Public transportation (excluding taxicab),52.4,635,39.4,35.7,3.6,52.4,2.4,1.1,1.3,3.5,43.6
36047056300,Public transportation (excluding taxicab),68.3,2882,12.1,12.1,0,68.3,13.9,2.3,0.6,2.9,38.9
36047056400,"Car, truck, or van",47.6,1197,47.6,38.8,8.8,45.8,4.2,0.4,0,2,40.9
36047056500,Public transportation (excluding taxicab),67.1,1928,12.2,11.3,0.9,67.1,5.8,6.4,1.8,6.8,35.6
36047056600,Public transportation (excluding taxicab),52,1309,37.2,30.6,6.6,52,6.6,0,0,4.1,54.7
36047056800,Public transportation (excluding taxicab),50.1,803,44.7,39.4,5.4,50.1,1.1,0.5,0,3.6,47.2
36047056900,Public transportation (excluding taxicab),71.4,1055,11.9,9,2.9,71.4,7.7,2.2,0.9,5.9,37
36047057000,Public transportation (excluding taxicab),52.1,1654,38.3,30.6,7.7,52.1,4.8,2.2,0.9,1.7,49.7
36047057100,Public transportation (excluding taxicab),70.7,2186,14.9,12.1,2.7,70.7,5.8,4.7,0.5,3.4,42.8
36047057200,Public transportation (excluding taxicab),61.5,1690,26.3,20.5,5.8,61.5,3.3,1,1.8,6,50.3
36047057300,Public transportation (excluding taxicab),56.5,1679,18.9,17.1,1.8,56.5,12,2,3.3,7.3,36.3
36047057400,Public transportation (excluding taxicab),45.9,1567,45.8,35.2,10.6,45.9,4,3.2,0,1.1,44.9
36047057500,Public transportation (excluding taxicab),64.2,2525,19.2,11.3,7.9,64.2,6.5,3.5,1.1,5.5,33.8
36047057600,Public transportation (excluding taxicab),57.4,1487,25.7,21.9,3.8,57.4,10.4,2.2,0.7,3.7,47.7
36047057800,Public transportation (excluding taxicab),53.9,1360,20.3,17.9,2.4,53.9,12.8,0.9,0,12.1,42
36047057900,Public transportation (excluding taxicab),69,699,12.7,11.6,1.1,69,6.4,5,0,6.9,38.9
36047058000,Public transportation (excluding taxicab),67.9,1916,21.7,15.1,6.5,67.9,6.5,0,0.4,3.6,47.9
36047058200,Public transportation (excluding taxicab),60.8,1265,24.3,12.4,11.9,60.8,9.4,0.8,4.7,0,41.8
36047058400,Public transportation (excluding taxicab),57.4,1590,28.1,17.4,10.7,57.4,8.5,0,0,6,47.7
36047058600,Public transportation (excluding taxicab),62.7,1440,21.5,17.6,3.8,62.7,6.3,4.4,0.6,4.6,44.3
36047058800,Public transportation (excluding taxicab),47.3,1768,29.6,26.5,3.1,47.3,16.6,1.4,0,5.1,41.7
36047058900,Public transportation (excluding taxicab),65.4,1011,12.6,10.9,1.7,65.4,8.9,5.4,0,7.7,40.1
36047059000,Public transportation (excluding taxicab),56.4,796,31.5,25.5,6,56.4,7.9,0,1.9,2.3,46.2
36047059100,Public transportation (excluding taxicab),68.1,2736,16.3,15.1,1.2,68.1,5.5,5,0,5.1,40
36047059200,Public transportation (excluding taxicab),62.7,2164,26.2,16.9,9.3,62.7,7.2,0,0.7,3.2,48
36047059300,Public transportation (excluding taxicab),54.3,1156,22.8,14.7,8,54.3,12.2,5.2,2.5,3,39.5
36047059401,Public transportation (excluding taxicab),58.1,3706,26.2,15.6,10.6,58.1,10.8,0,0,4.9,46
36047059402,Public transportation (excluding taxicab),47.4,2457,38.3,30.6,7.7,47.4,7,0.5,2.9,4,49.3
36047059600,Public transportation (excluding taxicab),51.3,1143,41.4,34.2,7.2,51.3,6.6,0,0,0.8,48.2
36047059800,Public transportation (excluding taxicab),48.1,1563,43.6,32.7,10.9,48.1,6.3,0,0.4,1.7,44.8
36047060000,"Car, truck, or van",43,3369,43,36.4,6.6,42.9,7.3,0.8,0.8,5.2,47.3
36047060600,Public transportation (excluding taxicab),50.3,1229,32.3,26.3,6,50.3,9.4,2.1,1.8,4.1,44.9
36047060800,Public transportation (excluding taxicab),49.8,1748,34.7,27.1,7.7,49.8,10.6,0.5,0.8,3.6,46.3
36047061002,Public transportation (excluding taxicab),49.8,2185,37.8,34.5,3.3,49.8,8.2,0,0.7,3.5,49
36047061003,Public transportation (excluding taxicab),56.7,765,13.9,11.2,2.6,56.7,22.9,0,4.2,2.4,42.9
36047061004,Public transportation (excluding taxicab),56,2284,21.3,16.4,4.9,56,11.8,0,2.9,8,51
36047061200,Public transportation (excluding taxicab),46.4,476,45.6,30.3,15.3,46.4,4.8,0,0,3.2,37.5
36047061600,"Car, truck, or van",49,449,49,31.8,17.1,32.1,2.7,0,1.8,14.5,45.7
36047062000,"Car, truck, or van",52.7,951,52.7,47.9,4.7,24.6,0.7,0,0.5,21.5,42.6
36047062200,"Car, truck, or van",47.6,1352,47.6,41.7,5.9,33.4,2.8,0.7,2.6,12.9,43.5
36047062600,"Car, truck, or van",46.7,1052,46.7,34.2,12.5,44,7.9,0.9,0,0.6,46.5
36047062800,"Car, truck, or van",66.4,2142,66.4,55.9,10.5,27.8,4,0,0.4,1.5,41.7
36047063200,"Car, truck, or van",48.9,700,48.9,39,9.9,36.7,7.1,0.9,0,6.4,43.6
36047063600,"Car, truck, or van",55.8,645,55.8,37.2,18.6,37.8,2.8,0.8,1.4,1.4,39.9
36047063800,"Car, truck, or van",58.3,815,58.3,52.3,6,36.6,0.6,0,0,4.5,44.4
36047064000,"Car, truck, or van",58.2,776,58.2,44.3,13.9,34.7,2.7,0.5,0,3.9,40.2
36047064200,"Car, truck, or van",45.1,950,45.1,39.6,5.5,35.1,13.6,2.4,1.5,2.4,37.7
36047064400,"Car, truck, or van",50.5,1221,50.5,44.1,6.4,35.1,8.9,1.7,0,3.8,36.2
36047064600,"Car, truck, or van",54.7,943,54.7,44.6,10.1,33.7,5.4,0.4,2.3,3.4,39.6
36047064800,"Car, truck, or van",59.8,981,59.8,46.8,13,32.8,4.5,1,0,1.8,43
36047065000,"Car, truck, or van",48.5,695,48.5,48.5,0,43.2,3.6,0,0,4.7,43.7
36047065200,"Car, truck, or van",52.1,484,52.1,44,8.1,42.4,3.5,0,0,2.1,43
36047065400,"Car, truck, or van",61.6,803,61.6,53.7,8,35.7,1.4,0,0,1.2,40.6
36047065600,"Car, truck, or van",64.3,742,64.3,51.9,12.4,26,5.3,0.5,0.8,3.1,34.8
36047065800,"Car, truck, or van",59.6,876,59.6,51.5,8.1,32.6,6.6,0,0,1.1,38.2
36047066000,"Car, truck, or van",62.2,1019,62.2,52.4,9.8,29.2,1.7,0,0,6.9,40
36047066200,"Car, truck, or van",47.7,736,47.7,42.4,5.3,40.2,11.5,0.5,0,0,42.8
36047066600,"Car, truck, or van",0,0,0,0,0,0,0,0,0,0,0
36047067000,Public transportation (excluding taxicab),49,1442,43.7,34.9,8.8,49,1.4,0.6,0.8,4.4,51.3
36047067200,"Car, truck, or van",50.4,697,50.4,44.3,6,45.1,0,0,3.4,1.1,53.5
36047067400,Public transportation (excluding taxicab),58.9,998,34.3,26.1,8.2,58.9,5.1,0.9,0.6,0.2,50
36047067600,Public transportation (excluding taxicab),54.1,1022,32,29.2,2.8,54.1,7.5,0,1.1,5.3,52.9
36047067800,"Car, truck, or van",49.8,1361,49.8,47.6,2.2,47,1.5,0,0.8,0.8,48.6
36047068000,Public transportation (excluding taxicab),48.5,1044,45.2,41.1,4.1,48.5,4.1,1.3,0,0.9,49
36047068200,Public transportation (excluding taxicab),47.3,1593,44.8,38,6.7,47.3,2,0,0,5.9,46.4
36047068600,"Car, truck, or van",53.6,819,53.6,43.8,9.8,42.4,3.3,0,0,0.7,46.1
36047068800,"Car, truck, or van",56.1,909,56.1,41.4,14.7,40.2,3.4,0,0.3,0,52.6
36047069000,Public transportation (excluding taxicab),49.7,1117,42.3,35.5,6.9,49.7,6.3,0,0,1.7,47.6
36047069200,"Car, truck, or van",49.6,1487,49.6,43.2,6.5,46.9,3,0,0.5,0,47.1
36047069601,"Car, truck, or van",47.1,1824,47.1,34.6,12.5,41.7,7.4,0,1.7,2.1,49.2
36047069602,"Car, truck, or van",68.5,2895,68.5,53.2,15.3,24.8,2.9,0,0,3.8,44
36047069800,"Car, truck, or van",63,724,63,51.7,11.3,27.5,6.6,0.7,0,2.2,39.4
36047070000,"Car, truck, or van",56,819,56,50.9,5.1,20.8,14.5,0,3.5,5.1,34.8
36047070201,"Car, truck, or van",68.6,2873,68.6,57.4,11.3,23.2,2.2,0,1.2,4.8,42.1
36047070202,Public transportation (excluding taxicab),50,24,33.3,16.7,16.7,50,16.7,0,0,0,0
36047070203,"Car, truck, or van",0,0,0,0,0,0,0,0,0,0,0
36047070600,"Car, truck, or van",76.6,1146,76.6,65.7,10.9,14.7,3,0,0,5.8,33.9
36047072000,"Car, truck, or van",48.8,947,48.8,37.9,10.9,44.8,1.9,0,0.7,3.8,52.7
36047072200,Public transportation (excluding taxicab),61.8,1327,37.3,35.9,1.4,61.8,0.4,0,0.5,0,49
36047072400,Public transportation (excluding taxicab),59.4,868,34.7,31.7,3,59.4,2.1,0,0,3.8,58.7
36047072600,Public transportation (excluding taxicab),63.5,935,34.7,33.3,1.4,63.5,1.8,0,0,0,51.8
36047072800,Public transportation (excluding taxicab),52.1,1709,34.3,33.1,1.3,52.1,7,1.2,0.7,4.7,51.7
36047073000,Public transportation (excluding taxicab),50.3,1113,37.1,30.2,6.9,50.3,4.4,1.3,1.9,5,51.5
36047073200,Public transportation (excluding taxicab),59,1108,36.4,29.9,6.5,59,0.9,1.3,0,2.4,48.6
36047073400,Public transportation (excluding taxicab),56,990,35.9,33.6,2.2,56,2.8,0,1.1,4.2,51.3
36047073600,Public transportation (excluding taxicab),64.8,1746,30.6,27.5,3.1,64.8,1.1,0,1.3,2.2,43.7
36047073800,Public transportation (excluding taxicab),50.2,1619,44.9,39.5,5.4,50.2,2.7,0,0,2.2,45.9
36047074000,Public transportation (excluding taxicab),52,1900,32.7,28.3,4.5,52,10.5,0.5,2.4,1.8,50.1
36047074200,Public transportation (excluding taxicab),49.7,1480,35.1,29.8,5.3,49.7,10.3,0.9,1.4,2.6,39.8
36047074400,"Car, truck, or van",62.5,895,62.5,55.2,7.3,25.9,5.1,1.6,1.5,3.5,31.7
36047074600,Public transportation (excluding taxicab),44.2,1112,42.3,36,6.3,44.2,6,3,0,4.6,43.1
36047074800,"Car, truck, or van",47.7,682,47.7,45,2.6,30.1,7.6,0.7,0,13.9,39.6
36047075000,Public transportation (excluding taxicab),42.2,1059,40.2,35.4,4.8,42.2,11,0,2.5,4.1,36.6
36047075200,"Car, truck, or van",60.5,435,60.5,49.4,11,30.3,5.3,0,0,3.9,35.6
36047075400,"Car, truck, or van",50.9,607,50.9,47.6,3.3,21.3,13.3,0,1.3,13.2,32.6
36047075600,"Car, truck, or van",47.4,912,47.4,38.9,8.4,38.3,4.9,1.4,1.2,6.8,37.7
36047075800,"Car, truck, or van",42.3,639,42.3,37.6,4.7,41.9,6.7,0.9,0,8.1,43.7
36047076000,Public transportation (excluding taxicab),47.3,1019,37.4,31.4,6,47.3,10.6,0,1.1,3.6,42.9
36047076200,Public transportation (excluding taxicab),60.3,2180,22,17.7,4.3,60.3,10,0.8,5.3,1.7,41.4
36047076400,Public transportation (excluding taxicab),63.1,1835,23.8,17.7,6,63.1,10,0.5,0,2.6,40.5
36047076600,Public transportation (excluding taxicab),72.5,1253,19,15.9,3.1,72.5,5.3,1.2,2,0,48.4
36047076800,"Car, truck, or van",42.6,1286,42.6,33,9.6,32.2,19.7,0.6,0.2,4.7,31.9
36047077000,Public transportation (excluding taxicab),58.9,1179,34.3,24.9,9.4,58.9,2.2,0,2.2,2.5,49.6
36047077200,Public transportation (excluding taxicab),55.9,1492,29.4,24.5,4.9,55.9,9.2,0,3,2.5,42.1
36047077400,Public transportation (excluding taxicab),60.2,1661,29.7,26.2,3.6,60.2,6,0,2.1,2,41.2
36047077600,Public transportation (excluding taxicab),74,1919,21,18.4,2.6,74,2,0,0,3,48
36047078000,Public transportation (excluding taxicab),67.3,1292,30.5,22.6,7.9,67.3,1.3,0,0.9,0,45.1
36047078200,Public transportation (excluding taxicab),65.4,2338,25.9,20.1,5.8,65.4,6.5,0,1.7,0.6,45.8
36047078400,Public transportation (excluding taxicab),61.9,1306,28.6,24,4.6,61.9,5.1,0.8,0,3.4,49.3
36047078600,Public transportation (excluding taxicab),66.3,2201,24.2,19.1,5,66.3,4.9,0,2.7,1.9,45
36047078800,Public transportation (excluding taxicab),77.1,1336,20.1,18.2,1.9,77.1,1.6,0,0,1.2,52.7
36047079000,Public transportation (excluding taxicab),74.4,2139,17.2,11.3,5.9,74.4,3.3,0.5,1.9,2.7,50.7
36047079200,Public transportation (excluding taxicab),74.3,1688,15.8,11.6,4.3,74.3,5.8,0,0,4,48.2
36047079400,Public transportation (excluding taxicab),76,730,15.3,13.2,2.2,76,2.9,0,1.8,4,42.2
36047079601,Public transportation (excluding taxicab),80.2,2540,14.9,11.5,3.4,80.2,1.7,1.1,0.4,1.7,42
36047079602,Public transportation (excluding taxicab),73.7,2076,13.4,10.6,2.7,73.7,2.9,2.6,3.5,3.9,45.7
36047079801,Public transportation (excluding taxicab),71.6,1783,16.7,14.8,1.9,71.6,2.6,0.8,2,6.4,42
36047079802,Public transportation (excluding taxicab),77.2,3220,7.5,5,2.4,77.2,3.4,4.9,1.4,5.7,37.6
36047080000,Public transportation (excluding taxicab),68.1,1853,23.8,15.4,8.4,68.1,3.2,1.9,0,3,44.1
